datetime,hour,day,month,weekday,is_weekend,CO_GT,PT08_S1_CO,C6H6_GT,PT08_S2_NMHC,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,Temperature,RelativeHumidity,AbsoluteHumidity,pollution_index
2004-09-30 21:00:00,21,30,9,Thursday,False,1.6,1180.0,10.5,997.0,143.0,677.0,84.0,1549.0,1127.0,22.1,61.3,1.6133,0.15506199076396252
2004-09-30 22:00:00,22,30,9,Thursday,False,1.5,1138.0,9.0,938.0,147.0,700.0,87.0,1500.0,1098.0,22.1,61.3,1.6053,0.15609844264910783
2004-09-30 23:00:00,23,30,9,Thursday,False,1.7,1192.0,10.7,1004.0,159.0,665.0,91.0,1577.0,1176.0,21.1,64.7,1.5956,0.16840112562042653
2004-10-01 00:00:00,0,1,10,Friday,False,1.9,1176.0,10.4,993.0,206.0,659.0,91.0,1572.0,1178.0,20.3,66.4,1.5591,0.18465792957102112
2004-10-01 01:00:00,1,1,10,Friday,False,1.6,1137.0,9.7,967.0,140.0,687.0,74.0,1557.0,1091.0,19.4,69.3,1.5418,0.14452300975469348
2004-10-01 02:00:00,2,1,10,Friday,False,1.3,1035.0,6.9,851.0,132.0,764.0,69.0,1465.0,1002.0,19.0,70.8,1.5417,0.1293120054929777
2004-10-01 03:00:00,3,1,10,Friday,False,0.8,943.0,4.0,709.0,106.5,893.0,61.5,1348.0,876.0,20.2,65.8,1.5442,0.10203635340501448
2004-10-01 04:00:00,4,1,10,Friday,False,0.6,904.0,3.0,655.0,81.0,968.0,54.0,1326.0,824.0,19.8,67.2,1.5322,0.08323527758823766
2004-10-01 05:00:00,5,1,10,Friday,False,0.7,966.0,4.3,726.0,120.0,872.0,60.0,1371.0,892.0,19.0,70.3,1.5308,0.1007789210239824
2004-10-01 06:00:00,6,1,10,Friday,False,1.6,1124.0,9.8,972.0,279.0,674.0,69.0,1568.0,1092.0,18.8,71.8,1.5372,0.17096193721440112
2004-10-01 07:00:00,7,1,10,Friday,False,2.9,1348.0,17.2,1217.0,392.0,559.0,91.0,1816.0,1413.0,20.2,66.3,1.555,0.25488349750724854
2004-10-01 08:00:00,8,1,10,Friday,False,4.1,1499.0,27.9,1501.0,433.0,469.0,97.0,2130.0,1565.0,20.8,64.3,1.563,0.30395195265095226
2004-10-01 09:00:00,9,1,10,Friday,False,3.7,1427.0,20.5,1311.0,531.0,503.0,114.0,1900.0,1594.0,22.3,59.3,1.5705,0.3315347072522502
2004-10-01 10:00:00,10,1,10,Friday,False,3.6,1473.0,21.2,1330.0,619.0,497.0,129.0,1908.0,1677.0,23.2,56.6,1.5929,0.3633628246355867
2004-10-01 11:00:00,11,1,10,Friday,False,3.4,1440.0,19.9,1294.0,522.0,506.0,137.0,1879.0,1616.0,23.8,54.7,1.587,0.3437114325291936
2004-10-01 12:00:00,12,1,10,Friday,False,3.7,1474.0,21.1,1326.0,505.0,485.0,134.0,1943.0,1610.0,23.5,56.2,1.6048,0.3453908231863829
2004-10-01 13:00:00,13,1,10,Friday,False,4.1,1485.0,22.3,1359.0,465.0,477.0,132.0,2005.0,1614.0,23.9,54.4,1.5963,0.3456905640213536
2004-10-01 14:00:00,14,1,10,Friday,False,3.2,1395.5,17.6,1219.0,383.0,540.0,123.0,1836.5,1450.0,24.65,50.9,1.5566499999999999,0.29288511497153524
2004-10-01 15:00:00,15,1,10,Friday,False,2.4,1306.0,12.9,1079.0,278.0,603.0,105.0,1668.0,1286.0,25.4,47.4,1.517,0.22883808316064227
2004-10-01 16:00:00,16,1,10,Friday,False,3.4,1464.0,18.4,1251.0,372.0,530.0,136.0,1853.0,1487.0,26.4,45.4,1.54,0.308872835714658
2004-10-01 17:00:00,17,1,10,Friday,False,5.6,1629.0,26.5,1466.0,540.0,458.0,169.0,2130.0,1703.0,25.8,46.9,1.5375,0.44147879901137804
2004-10-01 18:00:00,18,1,10,Friday,False,5.581118881118881,1629.0,29.4,1536.0,538.0909090909091,435.0,168.4265734265734,2205.0,1773.0,25.3,49.6,1.5805,0.4399490758579034
2004-10-01 19:00:00,19,1,10,Friday,False,5.5622377622377615,1707.0,33.7,1637.0,536.1818181818181,411.0,167.85314685314685,2338.0,1848.0,24.2,54.3,1.6117,0.43841935270442867
2004-10-01 20:00:00,20,1,10,Friday,False,5.543356643356643,1424.0,19.9,1293.0,534.2727272727273,524.0,167.27972027972027,1902.0,1550.0,22.8,58.1,1.5951,0.43688962955095395
2004-10-01 21:00:00,21,1,10,Friday,False,5.524475524475524,1297.0,13.5,1100.0,532.3636363636364,598.0,166.7062937062937,1710.0,1350.0,21.5,63.2,1.5993,0.43535990639747935
2004-10-01 22:00:00,22,1,10,Friday,False,5.5055944055944055,1214.0,11.2,1022.0,530.4545454545455,645.0,166.13286713286712,1592.0,1235.0,21.3,63.0,1.5798,0.43383018324400463
2004-10-01 23:00:00,23,1,10,Friday,False,5.486713286713286,1160.0,9.1,944.0,528.5454545454545,686.0,165.55944055944056,1523.0,1162.0,20.8,64.1,1.554,0.43230046009052997
2004-10-02 00:00:00,0,2,10,Saturday,True,1.6,1232.0,10.9,1012.0,147.0,642.0,100.0,1595.0,1211.0,20.6,64.0,1.5346,0.1717438142266828
2004-10-02 01:00:00,1,2,10,Saturday,True,1.3,1134.0,8.4,914.0,110.5,699.0,81.0,1512.0,1097.0,20.6,63.4,1.519,0.1362941471816451
2004-10-02 02:00:00,2,2,10,Saturday,True,0.9,1071.0,7.1,860.0,79.0,742.0,69.01724137931035,1500.0,1021.0,20.4,64.4,1.522,0.106068391220086
2004-10-02 03:00:00,3,2,10,Saturday,True,0.7,968.0,4.3,730.0,70.5,858.0,60.5,1388.0,913.0,21.3,61.0,1.529,0.09010072450911072
2004-10-02 04:00:00,4,2,10,Saturday,True,0.6499999999999999,994.0,4.0,711.0,59.0,867.0,55.0,1384.0,909.0,20.5,64.0,1.5247,0.08066888107762567
2004-10-02 05:00:00,5,2,10,Saturday,True,0.6,1046.0,5.8,804.0,69.0,774.0,58.0,1458.0,983.0,20.3,65.3,1.5321,0.08447185848212808
2004-10-02 06:00:00,6,2,10,Saturday,True,0.9,1066.0,6.3,827.0,105.0,751.0,69.0,1479.0,1024.0,20.1,65.9,1.5321,0.11191913783101214
2004-10-02 07:00:00,7,2,10,Saturday,True,1.5,1277.0,12.3,1061.0,187.0,612.0,95.0,1691.0,1243.0,20.2,65.6,1.5368,0.17301529660569928
2004-10-02 08:00:00,8,2,10,Saturday,True,2.8499999999999996,1290.0,13.3,1093.0,296.0,592.0,118.0,1677.0,1253.0,21.1,62.8,1.5481,0.2584327488104127
2004-10-02 09:00:00,9,2,10,Saturday,True,2.9,1268.0,12.5,1066.0,282.0,608.0,125.0,1665.0,1240.0,22.5,57.5,1.5518,0.2635889735842157
2004-10-02 10:00:00,10,2,10,Saturday,True,2.4,1243.0,10.5,997.0,254.5,648.0,124.0,1587.0,1155.0,24.2,51.9,1.5426,0.24227221252623354
2004-10-02 11:00:00,11,2,10,Saturday,True,2.1,1300.0,12.1,1053.0,219.0,614.0,121.0,1650.0,1193.0,25.2,48.9,1.5437,0.22282732087350313
2004-10-02 12:00:00,12,2,10,Saturday,True,2.0,1278.0,12.1,1053.0,206.5,630.0,117.5,1641.0,1153.0,25.8,47.8,1.5662,0.21372975196112057
2004-10-02 13:00:00,13,2,10,Saturday,True,2.1,1249.0,11.2,1023.0,193.0,639.0,115.5,1640.0,1034.0,25.7,49.2,1.5988,0.21153550781355301
2004-10-02 14:00:00,14,2,10,Saturday,True,2.0,1145.0,7.2,867.0,174.5,739.0,114.96808510638297,1499.0,870.0,25.8,49.6,1.6213,0.204010948387941
2004-10-02 15:00:00,15,2,10,Saturday,True,1.9,1199.0,8.7,928.0,176.5,704.0,114.0,1533.0,890.0,25.7,48.8,1.5913,0.2006827359713288
2004-10-02 16:00:00,16,2,10,Saturday,True,2.1,1236.0,9.6,962.0,193.0,690.0,121.0,1589.0,946.0,26.5,45.9,1.5626,0.21695957092992382
2004-10-02 17:00:00,17,2,10,Saturday,True,2.6,1289.0,11.6,1037.0,227.0,638.0,132.0,1648.0,1033.0,25.4,48.9,1.565,0.24960520241265685
2004-10-02 18:00:00,18,2,10,Saturday,True,3.2,1299.0,12.7,1072.0,263.0,617.0,144.0,1688.0,1107.0,24.4,52.5,1.583,0.28651325132661287
2004-10-02 19:00:00,19,2,10,Saturday,True,3.5,1506.0,20.7,1315.0,300.0,512.0,144.0,1954.0,1395.0,23.9,54.6,1.5936,0.303338087132893
2004-10-02 20:00:00,20,2,10,Saturday,True,3.2,1432.0,17.8,1234.0,276.5,553.0,140.0,1849.0,1342.0,22.9,57.9,1.5958,0.285615194467929
2004-10-02 21:00:00,21,2,10,Saturday,True,2.3,1193.0,11.2,1021.0,219.0,666.0,123.0,1633.0,1152.0,22.1,61.1,1.6012,0.23044942497539864
2004-10-02 22:00:00,22,2,10,Saturday,True,1.8,1188.0,10.8,1007.0,168.0,668.0,110.0,1577.0,1128.0,20.8,65.6,1.5898,0.19199480117255407
2004-10-02 23:00:00,23,2,10,Saturday,True,1.7,1162.0,9.4,953.0,157.0,691.0,105.0,1526.0,1104.0,21.7,60.8,1.563,0.1817564663545496
2004-10-03 00:00:00,0,3,10,Sunday,True,1.6,1106.0,8.5,921.0,147.0,720.0,100.0,1506.0,1055.0,21.1,62.8,1.5505,0.1717438142266828
2004-10-03 01:00:00,1,3,10,Sunday,True,1.3,1037.0,6.5,836.0,110.5,788.0,81.0,1467.0,904.0,20.7,63.2,1.524,0.1362941471816451
2004-10-03 02:00:00,2,3,10,Sunday,True,0.9,982.0,5.1,768.0,79.0,850.0,69.01724137931035,1416.0,835.0,21.2,61.5,1.5241,0.106068391220086
2004-10-03 03:00:00,3,3,10,Sunday,True,0.7,944.0,4.5,740.0,70.5,881.0,60.5,1412.0,781.0,20.3,64.6,1.518,0.09010072450911072
2004-10-03 04:00:00,4,3,10,Sunday,True,0.6499999999999999,929.0,3.9,703.0,59.0,908.0,55.0,1391.0,761.0,20.2,64.4,1.5035,0.08066888107762567
2004-10-03 05:00:00,5,3,10,Sunday,True,0.6,906.0,3.3,672.0,69.0,948.0,58.0,1377.0,742.0,20.1,65.3,1.5153,0.08447185848212808
2004-10-03 06:00:00,6,3,10,Sunday,True,0.9,907.0,3.2,665.0,105.0,972.0,69.0,1370.0,779.0,19.9,66.0,1.5141,0.11191913783101214
2004-10-03 07:00:00,7,3,10,Sunday,True,1.5,1013.0,5.4,781.0,187.0,829.0,95.0,1469.0,894.0,19.8,66.4,1.5145,0.17301529660569928
2004-10-03 08:00:00,8,3,10,Sunday,True,2.8499999999999996,1055.0,5.6,795.0,296.0,800.0,118.0,1476.0,927.0,20.4,64.1,1.5178,0.2584327488104127
2004-10-03 09:00:00,9,3,10,Sunday,True,2.9,1138.0,7.5,880.0,282.0,727.0,125.0,1538.0,1034.0,21.6,60.8,1.5496,0.2635889735842157
2004-10-03 10:00:00,10,3,10,Sunday,True,2.4,1250.0,10.7,1003.0,254.5,647.0,124.0,1638.0,1217.0,23.5,54.5,1.5553,0.24227221252623354
2004-10-03 11:00:00,11,3,10,Sunday,True,2.1,1165.0,8.4,916.0,219.0,711.0,121.0,1517.0,1093.0,25.7,46.6,1.5105,0.22282732087350313
2004-10-03 12:00:00,12,3,10,Sunday,True,2.0,1229.0,11.3,1025.0,206.5,663.0,117.5,1588.0,1073.0,26.6,43.7,1.5031,0.21372975196112057
2004-10-03 13:00:00,13,3,10,Sunday,True,2.1,1168.0,8.3,911.0,193.0,715.0,115.5,1517.0,969.0,27.4,41.8,1.5056,0.21153550781355301
2004-10-03 14:00:00,14,3,10,Sunday,True,2.0,1092.0,6.0,814.0,174.5,794.0,114.96808510638297,1446.0,777.0,27.4,42.8,1.5344,0.204010948387941
2004-10-03 15:00:00,15,3,10,Sunday,True,1.9,1109.0,6.7,843.0,176.5,769.0,114.0,1458.0,743.0,27.1,43.3,1.5255,0.2006827359713288
2004-10-03 16:00:00,16,3,10,Sunday,True,2.1,1133.0,6.2,823.0,193.0,775.0,121.0,1449.0,777.0,26.9,44.4,1.551,0.21695957092992382
2004-10-03 17:00:00,17,3,10,Sunday,True,2.6,1192.0,7.7,887.0,227.0,716.0,132.0,1488.0,819.0,26.9,44.4,1.5538,0.24960520241265685
2004-10-03 18:00:00,18,3,10,Sunday,True,3.2,1298.0,11.0,1015.0,263.0,647.0,144.0,1619.0,1056.0,24.7,51.9,1.5868,0.28651325132661287
2004-10-03 19:00:00,19,3,10,Sunday,True,3.5,1524.0,20.8,1320.0,300.0,514.0,144.0,1925.0,1481.0,23.7,55.6,1.6074,0.303338087132893
2004-10-03 20:00:00,20,3,10,Sunday,True,3.2,1540.0,21.4,1336.0,276.5,498.0,140.0,1929.0,1590.0,22.7,59.6,1.6261,0.285615194467929
2004-10-03 21:00:00,21,3,10,Sunday,True,2.3,1190.0,10.4,992.0,219.0,654.0,123.0,1587.0,1211.0,21.9,61.4,1.5946,0.23044942497539864
2004-10-03 22:00:00,22,3,10,Sunday,True,1.8,1092.0,8.3,911.0,168.0,735.0,110.0,1506.0,1052.0,22.0,59.8,1.562,0.19199480117255407
2004-10-03 23:00:00,23,3,10,Sunday,True,1.7,1079.0,7.8,890.0,157.0,745.0,105.0,1522.0,1000.0,20.5,64.9,1.5473,0.1817564663545496
2004-10-04 00:00:00,0,4,10,Monday,False,1.6,995.0,5.5,789.0,147.0,828.0,100.0,1432.0,874.0,19.8,66.9,1.5277,0.1717438142266828
2004-10-04 01:00:00,1,4,10,Monday,False,1.3,960.0,5.2,772.0,110.5,838.0,81.0,1431.0,852.0,18.4,71.6,1.4997,0.1362941471816451
2004-10-04 02:00:00,2,4,10,Monday,False,0.9,890.0,3.2,666.0,79.0,969.0,69.01724137931035,1323.0,728.0,18.9,68.6,1.4818,0.106068391220086
2004-10-04 03:00:00,3,4,10,Monday,False,0.7,860.0,2.7,632.0,70.5,1037.0,60.5,1322.0,713.0,17.8,72.3,1.4546,0.09010072450911072
2004-10-04 04:00:00,4,4,10,Monday,False,0.6499999999999999,860.0,3.0,652.0,59.0,997.0,55.0,1326.0,734.0,17.1,73.9,1.4262,0.08066888107762567
2004-10-04 05:00:00,5,4,10,Monday,False,0.6,883.0,4.0,713.0,69.0,937.0,58.0,1351.0,777.0,17.7,70.3,1.4088,0.08447185848212808
2004-10-04 06:00:00,6,4,10,Monday,False,0.9,929.0,5.6,795.0,105.0,858.0,69.0,1373.0,815.0,17.1,71.8,1.3936,0.11191913783101214
2004-10-04 07:00:00,7,4,10,Monday,False,1.5,1100.0,11.1,1018.0,187.0,706.0,95.0,1573.0,1002.0,18.3,67.5,1.4044,0.17301529660569928
2004-10-04 08:00:00,8,4,10,Monday,False,2.8499999999999996,1257.0,20.1,1299.0,296.0,550.0,118.0,1864.0,1302.0,18.5,67.0,1.4135,0.2584327488104127
2004-10-04 09:00:00,9,4,10,Monday,False,2.9,1402.0,23.6,1393.0,282.0,505.0,125.0,1967.0,1542.0,19.9,61.7,1.4193,0.2635889735842157
2004-10-04 10:00:00,10,4,10,Monday,False,2.4,1376.0,21.0,1324.0,254.5,527.0,124.0,1886.0,1571.0,22.9,52.6,1.4519,0.24227221252623354
2004-10-04 11:00:00,11,4,10,Monday,False,2.1,1374.0,21.8,1346.0,219.0,519.0,121.0,1910.0,1614.0,24.2,49.0,1.4586,0.22282732087350313
2004-10-04 12:00:00,12,4,10,Monday,False,2.0,1381.0,22.1,1355.0,206.5,516.0,117.5,1931.0,1583.0,25.8,44.7,1.459,0.21372975196112057
2004-10-04 13:00:00,13,4,10,Monday,False,2.1,1282.0,18.2,1247.0,193.0,561.0,115.5,1829.0,1285.0,26.0,44.5,1.4731,0.21153550781355301
2004-10-04 14:00:00,14,4,10,Monday,False,2.0,1188.0,14.2,1124.0,174.5,625.0,114.96808510638297,1655.0,1094.0,27.1,40.2,1.4217,0.204010948387941
2004-10-04 15:00:00,15,4,10,Monday,False,1.9,1227.0,14.9,1147.0,176.5,612.0,114.0,1707.0,1113.0,27.4,39.8,1.4318,0.2006827359713288
2004-10-04 16:00:00,16,4,10,Monday,False,2.1,1364.0,21.1,1328.0,193.0,528.0,121.0,1898.0,1395.0,28.9,36.3,1.4291,0.21695957092992382
2004-10-04 17:00:00,17,4,10,Monday,False,2.6,1531.0,30.3,1558.0,227.0,451.0,132.0,2181.0,1620.0,28.4,37.5,1.4251,0.24960520241265685
2004-10-04 18:00:00,18,4,10,Monday,False,3.2,1694.0,41.6,1805.0,263.0,391.0,144.0,2523.0,1882.0,26.0,43.9,1.4562,0.28651325132661287
2004-10-04 19:00:00,19,4,10,Monday,False,3.5,1723.0,44.7,1866.0,300.0,378.0,144.0,2612.0,2006.0,24.3,49.6,1.486,0.303338087132893
2004-10-04 20:00:00,20,4,10,Monday,False,3.2,1356.0,21.3,1331.0,276.5,520.0,140.0,1925.0,1643.0,23.3,53.0,1.4939,0.285615194467929
2004-10-04 21:00:00,21,4,10,Monday,False,2.3,1084.0,10.0,979.0,219.0,699.0,123.0,1539.0,1239.0,22.6,55.1,1.4899,0.23044942497539864
2004-10-04 22:00:00,22,4,10,Monday,False,1.8,1039.0,8.9,936.0,168.0,731.0,110.0,1499.0,1121.0,21.2,59.3,1.4787,0.19199480117255407
2004-10-04 23:00:00,23,4,10,Monday,False,1.7,1011.0,7.4,875.0,157.0,787.0,105.0,1446.0,1012.0,20.6,60.9,1.4642,0.1817564663545496
2004-10-05 00:00:00,0,5,10,Tuesday,False,1.6,968.0,6.4,831.0,147.0,810.0,100.0,1425.0,961.0,20.0,63.1,1.4592,0.1717438142266828
2004-10-05 01:00:00,1,5,10,Tuesday,False,1.3,867.0,3.7,693.0,110.5,971.0,81.0,1335.0,825.0,19.7,63.4,1.4383,0.1362941471816451
2004-10-05 02:00:00,2,5,10,Tuesday,False,0.9,820.0,2.5,620.0,79.0,1081.0,69.01724137931035,1270.0,703.0,20.8,58.8,1.4305,0.106068391220086
2004-10-05 03:00:00,3,5,10,Tuesday,False,0.7,826.0,2.7,631.0,70.5,1072.0,60.5,1280.0,752.0,17.8,69.8,1.4058,0.09010072450911072
2004-10-05 04:00:00,4,5,10,Tuesday,False,0.6499999999999999,835.0,2.5,620.0,59.0,1053.0,55.0,1260.0,741.0,18.8,65.3,1.4023,0.08066888107762567
2004-10-05 05:00:00,5,5,10,Tuesday,False,0.6,887.0,4.1,717.0,69.0,955.0,58.0,1334.0,786.0,17.6,69.5,1.3889,0.08447185848212808
2004-10-05 06:00:00,6,5,10,Tuesday,False,0.9,990.0,7.8,889.0,105.0,763.0,69.0,1450.0,952.0,17.4,69.7,1.3714,0.11191913783101214
2004-10-05 07:00:00,7,5,10,Tuesday,False,1.5,1511.0,30.8,1569.0,187.0,476.0,95.0,2195.0,1601.0,17.4,70.1,1.3783,0.17301529660569928
2004-10-05 08:00:00,8,5,10,Tuesday,False,2.8499999999999996,1352.0,26.4,1465.0,296.0,491.0,118.0,1998.0,1621.0,18.5,65.5,1.3787,0.2584327488104127
2004-10-05 09:00:00,9,5,10,Tuesday,False,2.9,1337.0,21.6,1339.0,282.0,525.0,125.0,1870.0,1622.0,20.6,58.5,1.4054,0.2635889735842157
2004-10-05 10:00:00,10,5,10,Tuesday,False,2.4,1435.0,22.8,1373.0,254.5,513.0,124.0,1910.0,1759.0,23.9,48.7,1.4269,0.24227221252623354
2004-10-05 11:00:00,11,5,10,Tuesday,False,2.1,1377.0,19.3,1276.0,219.0,539.0,121.0,1790.0,1666.0,26.0,43.8,1.4499,0.22282732087350313
2004-10-05 12:00:00,12,5,10,Tuesday,False,2.0,1562.0,30.4,1559.0,206.5,453.0,117.5,2130.0,1918.0,28.6,37.3,1.4423,0.21372975196112057
2004-10-05 13:00:00,13,5,10,Tuesday,False,2.1,1358.0,23.4,1389.0,193.0,516.0,115.5,1886.0,1525.0,27.9,38.0,1.4029,0.21153550781355301
2004-10-05 14:00:00,14,5,10,Tuesday,False,2.0,1301.0,17.1,1212.0,174.5,575.0,114.96808510638297,1717.0,1332.0,28.4,37.6,1.4282,0.204010948387941
2004-10-05 15:00:00,15,5,10,Tuesday,False,1.9,1255.0,14.6,1136.0,176.5,611.0,114.0,1675.0,1183.0,28.5,37.3,1.4329,0.2006827359713288
2004-10-05 16:00:00,16,5,10,Tuesday,False,2.1,1410.0,21.6,1340.0,193.0,533.0,121.0,1841.0,1414.0,30.8,31.8,1.3908,0.21695957092992382
2004-10-05 17:00:00,17,5,10,Tuesday,False,2.6,1578.0,31.9,1595.0,227.0,459.0,132.0,2181.0,1680.0,29.7,33.1,1.3546,0.24960520241265685
2004-10-05 18:00:00,18,5,10,Tuesday,False,3.2,1700.0,40.5,1782.0,263.0,401.0,144.0,2403.0,2004.0,27.0,40.2,1.4158,0.28651325132661287
2004-10-05 19:00:00,19,5,10,Tuesday,False,3.5,1778.0,41.6,1805.0,300.0,380.0,144.0,2473.0,2094.0,25.6,47.5,1.539,0.303338087132893
2004-10-05 20:00:00,20,5,10,Tuesday,False,3.2,1539.0,23.9,1402.0,276.5,475.0,140.0,2018.0,1780.0,23.9,57.2,1.6774,0.285615194467929
2004-10-05 21:00:00,21,5,10,Tuesday,False,2.3,1409.0,20.3,1304.0,219.0,500.0,123.0,1829.0,1640.0,22.7,60.8,1.6582,0.23044942497539864
2004-10-05 22:00:00,22,5,10,Tuesday,False,1.8,1231.0,12.8,1077.0,168.0,602.0,110.0,1580.0,1379.0,21.8,59.9,1.5492,0.19199480117255407
2004-10-05 23:00:00,23,5,10,Tuesday,False,1.7,1092.0,8.7,928.0,157.0,688.0,105.0,1470.0,1139.0,22.4,58.3,1.561,0.1817564663545496
2004-10-06 00:00:00,0,6,10,Wednesday,False,1.6,1036.0,6.8,850.0,147.0,760.0,100.0,1411.0,1001.0,21.7,60.2,1.5442,0.1717438142266828
2004-10-06 01:00:00,1,6,10,Wednesday,False,1.3,984.0,5.3,780.0,110.5,810.0,81.0,1377.0,910.0,21.2,61.4,1.5258,0.1362941471816451
2004-10-06 02:00:00,2,6,10,Wednesday,False,0.9,950.0,4.6,743.0,79.0,841.0,69.01724137931035,1377.0,895.0,19.3,68.4,1.513,0.106068391220086
2004-10-06 03:00:00,3,6,10,Wednesday,False,0.7,889.0,3.2,665.0,70.5,943.0,60.5,1310.0,805.0,19.8,65.1,1.49,0.09010072450911072
2004-10-06 04:00:00,4,6,10,Wednesday,False,0.6499999999999999,865.0,2.8,636.0,59.0,992.0,55.0,1285.0,761.0,20.0,62.9,1.4495,0.08066888107762567
2004-10-06 05:00:00,5,6,10,Wednesday,False,0.6,917.0,3.6,686.0,69.0,933.0,58.0,1304.0,805.0,18.3,68.5,1.4291,0.08447185848212808
2004-10-06 06:00:00,6,6,10,Wednesday,False,0.9,997.0,6.2,823.0,105.0,804.0,69.0,1395.0,894.0,18.1,68.5,1.4067,0.11191913783101214
2004-10-06 07:00:00,7,6,10,Wednesday,False,1.5,1433.0,24.2,1409.0,187.0,506.0,95.0,1972.0,1439.0,17.6,70.5,1.4057,0.17301529660569928
2004-10-06 08:00:00,8,6,10,Wednesday,False,2.8499999999999996,1516.0,32.0,1596.0,296.0,429.0,118.0,2183.0,1706.0,18.3,67.8,1.4091,0.2584327488104127
2004-10-06 09:00:00,9,6,10,Wednesday,False,2.9,1528.0,25.8,1449.0,282.0,473.0,125.0,2039.0,1756.0,20.4,61.2,1.447,0.2635889735842157
2004-10-06 10:00:00,10,6,10,Wednesday,False,2.4,1347.0,16.2,1186.0,254.5,560.0,124.0,1713.0,1493.0,22.5,55.6,1.499,0.24227221252623354
2004-10-06 11:00:00,11,6,10,Wednesday,False,2.1,1392.0,17.7,1231.0,219.0,530.0,121.0,1771.0,1567.0,25.7,46.4,1.507,0.22282732087350313
2004-10-06 12:00:00,12,6,10,Wednesday,False,2.0,1359.0,16.5,1195.0,206.5,542.0,117.5,1784.0,1376.0,26.8,44.6,1.5467,0.21372975196112057
2004-10-06 13:00:00,13,6,10,Wednesday,False,2.1,1391.0,18.3,1249.0,193.0,518.0,115.5,1845.0,1399.0,26.0,46.4,1.5414,0.21153550781355301
2004-10-06 14:00:00,14,6,10,Wednesday,False,2.0,1335.0,14.6,1137.0,174.5,563.0,114.96808510638297,1729.0,1293.0,26.3,46.0,1.5478,0.204010948387941
2004-10-06 15:00:00,15,6,10,Wednesday,False,1.9,1402.0,17.1,1213.0,176.5,530.0,114.0,1789.0,1348.0,27.4,43.9,1.5811,0.2006827359713288
2004-10-06 16:00:00,16,6,10,Wednesday,False,2.1,1406.0,17.2,1216.0,193.0,542.0,121.0,1772.0,1314.0,29.6,36.7,1.4936,0.21695957092992382
2004-10-06 17:00:00,17,6,10,Wednesday,False,2.6,1527.0,24.6,1419.0,227.0,476.0,132.0,1966.0,1507.0,28.7,37.3,1.4486,0.24960520241265685
2004-10-06 18:00:00,18,6,10,Wednesday,False,3.2,1559.0,26.9,1476.0,263.0,463.0,144.0,2022.0,1660.0,25.7,44.1,1.4331,0.28651325132661287
2004-10-06 19:00:00,19,6,10,Wednesday,False,3.5,1840.0,44.0,1852.0,300.0,360.0,144.0,2553.0,2143.0,24.5,49.5,1.5022,0.303338087132893
2004-10-06 20:00:00,20,6,10,Wednesday,False,3.2,1666.0,31.0,1573.0,276.5,427.0,140.0,2195.0,1968.0,23.3,54.4,1.5386,0.285615194467929
2004-10-06 21:00:00,21,6,10,Wednesday,False,2.3,1336.0,16.8,1204.0,219.0,542.0,123.0,1759.0,1490.0,22.4,57.9,1.5449,0.23044942497539864
2004-10-06 22:00:00,22,6,10,Wednesday,False,1.8,1189.0,11.0,1014.0,168.0,641.0,110.0,1553.0,1249.0,22.7,55.8,1.5218,0.19199480117255407
2004-10-06 23:00:00,23,6,10,Wednesday,False,1.7,1226.0,11.4,1029.0,157.0,620.0,105.0,1570.0,1265.0,20.4,62.4,1.4758,0.1817564663545496
2004-10-07 00:00:00,0,7,10,Thursday,False,1.6,1171.0,9.9,972.0,147.0,650.0,100.0,1529.0,1181.0,20.3,64.2,1.5063,0.1717438142266828
2004-10-07 01:00:00,1,7,10,Thursday,False,1.3,1002.0,5.0,762.0,110.5,814.0,81.0,1385.0,954.0,21.4,60.6,1.5236,0.1362941471816451
2004-10-07 02:00:00,2,7,10,Thursday,False,0.9,950.0,3.7,696.0,79.0,894.0,69.01724137931035,1375.0,875.0,20.3,66.3,1.5657,0.106068391220086
2004-10-07 03:00:00,3,7,10,Thursday,False,0.7,930.0,3.1,660.0,70.5,925.0,60.5,1321.0,838.0,20.9,62.2,1.5182,0.09010072450911072
2004-10-07 04:00:00,4,7,10,Thursday,False,0.6499999999999999,924.0,2.9,643.0,59.0,948.0,55.0,1329.0,825.0,19.9,66.1,1.5198,0.08066888107762567
2004-10-07 05:00:00,5,7,10,Thursday,False,0.6,994.0,4.4,732.0,69.0,852.0,58.0,1400.0,882.0,19.8,67.1,1.5305,0.08447185848212808
2004-10-07 06:00:00,6,7,10,Thursday,False,0.9,1089.0,7.4,873.0,105.0,741.0,69.0,1479.0,990.0,20.1,64.4,1.4967,0.11191913783101214
2004-10-07 07:00:00,7,7,10,Thursday,False,1.5,1468.0,19.4,1280.0,187.0,518.0,95.0,1899.0,1423.0,19.7,66.4,1.5035,0.17301529660569928
2004-10-07 08:00:00,8,7,10,Thursday,False,2.8499999999999996,1696.0,37.1,1711.0,296.0,383.0,118.0,2464.0,1823.0,20.9,62.4,1.5226,0.2584327488104127
2004-10-07 09:00:00,9,7,10,Thursday,False,2.9,1479.0,22.2,1357.0,282.0,491.0,125.0,1937.0,1581.0,22.5,57.0,1.5314,0.2635889735842157
